"symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez"
"ENSMUSG00000001281",3810.47865552522,2.87793971628403,0.12374905557616,23.1754473028604,8.05432487812819e-119,2.36414570985258e-115,"Itgb7"
"ENSMUSG00000106178",50.2436402297232,2.87170961927023,0.346675086332136,8.25473110729548,1.52244611154073e-16,4.06867370157808e-15,"Gm42987"
"ENSMUSG00000108635",1.83781025442215,2.87085221280631,1.14370854084637,2.50138222338465,0.0123709582382827,0.0394658329885907,"Gm44633"
"ENSMUSG00000004098",148.492451874577,2.86419464191371,0.4284360994788,6.66189110904959,2.70326294363619e-11,4.2336286573909e-10,"Col5a3"
"ENSMUSG00000113448",21.1194255021247,2.86299751016765,0.545219297063327,5.23275226231818,1.67004503800042e-07,1.5611464005703e-06,"Gm7042"
"ENSMUSG00000106634",0.752155478938529,2.86118299690273,2.87437364469655,0.991931929992261,0.32123073196498,0.478167723605278,"Gm43042"
"ENSMUSG00000110495",3.98161522783488,2.85583981399205,0.962369790989895,2.95711673478946,0.00310530529969759,0.0119813964915378,"Gm45879"
"ENSMUSG00000112082",137.923768453211,2.85330426390624,0.191695390238178,14.8324081261082,9.04297709827524e-50,2.08723701569448e-47,"Gm35035"
"ENSMUSG00000113919",3.00512690873976,2.8521804013395,1.13206614076699,2.51061338113503,0.0120521612005311,0.0386096656631474,"Gm34466"
"ENSMUSG00000049583",34.3696786519601,2.83805481291961,0.358279030336178,7.89344218740911,2.93963772029013e-15,7.04373193345436e-14,"Grm5"
"ENSMUSG00000106024",245.100645988433,2.83594142696063,0.316158210978097,8.93837746050634,3.94926089670675e-19,1.32228913084317e-17,"A530083M17Rik"
"ENSMUSG00000083244",19.3441393341972,2.83444320067185,0.567273363704489,4.97898082544766,6.3919974300968e-07,5.43435494762973e-06,"Gm15180"
"ENSMUSG00000117137",0.752212973197331,2.82233624817566,2.89703550476195,0.970763473058214,0.33166607584757,0.48690343806856,"4930471L23Rik"
"ENSMUSG00000110123",2.30779882489244,2.80265924196413,1.18981864445028,2.34713017398917,0.0189186438586953,0.0565488282955554,"Gm18562"
"ENSMUSG00000029314",443.104158254687,2.79546715140812,0.208364315352637,13.3682542843,9.26907778832541e-41,1.40122200402655e-38,"Gpat3"
"ENSMUSG00000100367",1.21912191198671,2.78927455566204,1.43709618649043,1.93395166015253,0.0531190715590048,0.131474461213044,"Gm29336"
"ENSMUSG00000085439",65.1124683694385,2.78684628539502,0.225530175306662,12.3125266125441,7.75566047458539e-35,7.98764996772869e-33,"Rapgef4os1"
"ENSMUSG00000083558",1.14670185551218,2.78305899819376,1.83801302331124,1.50872652316576,0.131368684583479,0.261541893346364,"Gm12896"
"ENSMUSG00000103930",0.734638379667194,2.78299961387534,1.85457248597265,1.49522309580745,0.134856227862113,0.266556729179978,"Gm36961"
"ENSMUSG00000096035",24.6621000513408,2.77350876400416,0.475670845889666,5.80970809517549,6.25818623523023e-09,7.29183241030481e-08,"Odaph"
"ENSMUSG00000102196",43.6586900142579,2.77262643699971,0.350216061594094,7.88834876511642,3.06211009837362e-15,7.3073647693099e-14,"Gm38171"
"ENSMUSG00000025141",13.6117433491066,2.7683280964679,0.5831879024181,4.72974162363607,2.24805757221328e-06,1.73647657601027e-05,"Myadml2"
"ENSMUSG00000076065",4.94900997035055,2.76440223534613,0.816759769728589,3.37235297015355,0.000745288672791748,0.00339690772796891,"Mir681"
"ENSMUSG00000065589",1.41993625052706,2.7569306106364,1.25882686118214,2.18213536375988,0.0290995439271577,0.0807857455904685,"Mir301"
"ENSMUSG00000098268",4.71487266980448,2.74815825246321,1.0980930080383,2.49355767901192,0.0126470034645766,0.0402044587574712,"Gm27514"
"ENSMUSG00000025754",130.473444535371,2.74059323983438,0.323302334196104,8.44594347462429,3.01599609811667e-17,8.48501841565203e-16,"Agbl1"
"ENSMUSG00000037683",97.0473532865617,2.73801277164435,0.217874725326619,12.5210153107698,5.72974741450728e-36,6.55256146692175e-34,"Armc3"
"ENSMUSG00000118205",1.0975437583261,2.72945215632013,1.63167070728143,1.66666726575676,0.0955805853541531,0.206884714430611,"Gm50248"
"ENSMUSG00000049036",12.1565369830624,2.72851713687519,0.725433822859186,3.74743643212082,0.000178651091813163,0.000949114239356718,"Tmem121"
"ENSMUSG00000026581",24650.7702644182,2.7112043750873,0.0824055885415764,32.7793833269506,1.15834420091074e-235,4.0800357788679e-231,"Sell"
"ENSMUSG00000020990",188.94442357368,2.6994009400211,0.191478342930845,14.0454575637956,8.21361648631814e-45,1.51470268846903e-42,"Cdkl1"
"ENSMUSG00000103599",0.973456266990915,2.67188511512837,1.51777135411377,1.75381167124652,0.0794627825331943,0.179971552801357,"Gm37356"
"ENSMUSG00000017400",503.97026057661,2.66246704620658,0.335166097030213,7.91388827721284,2.49472191160205e-15,5.98988342824532e-14,"Stac2"
"ENSMUSG00000114641",15.5776504975618,2.6538237890973,0.645644472778257,4.09486009803619,4.2242338816429e-05,0.000256579048134347,"Gm46476"
"ENSMUSG00000100783",14.6236948662606,2.65298510799072,0.477768628004467,5.53193523616208,3.16716851376146e-08,3.31522070015512e-07,"2310047D07Rik"
"ENSMUSG00000084558",2.12573537594226,2.64785509189796,1.09026826111002,2.41945508824802,0.0155437800541366,0.0478708196945749,"Gm24836"
"ENSMUSG00000065922",354.302576788992,2.64278342420378,0.901696214970802,2.9198119948735,0.00350242610448485,0.0133224573086684,"n-R5-8s1"
"ENSMUSG00000087611",52.9794705605407,2.64030695531901,0.347179780045215,7.57621009776678,3.55795464043391e-14,7.68374226241592e-13,"4930458D05Rik"
"ENSMUSG00000038623",3213.93015217368,2.64021127510031,0.133730272829658,19.668031923113,4.05205273386949e-86,3.56813633612713e-83,"Tm6sf1"
"ENSMUSG00000004655",177.450185880452,2.6332261459557,0.520229788353367,5.04243740878189,4.59639125828362e-07,4.00541042282346e-06,"Aqp1"
"ENSMUSG00000020788",14853.0251817732,2.63267922407359,0.160264605586468,16.3646814870709,3.41811366092515e-60,1.32303535690952e-57,"Atp2a3"
"ENSMUSG00000116732",1.00070627779769,2.63092904008951,1.58172749646597,1.65700415902575,0.0975186342403991,0.209803252739407,"Gm18769"
"ENSMUSG00000065203",7.9510562927268,2.61258469858118,1.10238764429761,2.36086163705094,0.0182325317652901,0.0548236696575733,"Gm24614"
"ENSMUSG00000086731",3.70905277848782,2.60505959937476,0.923889709202237,2.80884132978984,0.00497201448952062,0.0180787928527289,"Sox5os5"
"ENSMUSG00000056457",11.1974655988268,2.5948323437221,0.726921312292619,3.55586264979612,0.000376740873158802,0.00185489848689858,"Prl2c3"
"ENSMUSG00000077403",2.70892582136898,2.59320968047761,1.27124619312307,2.03202943257705,0.042150676406802,0.10951929775551,"Gm25419"
"ENSMUSG00000104908",23.8949837993047,2.58824828447511,0.362932854655832,7.10392639134324,1.21261458636725e-12,2.2073345517113e-11,"1700015C17Rik"
"ENSMUSG00000044199",2772.24198993324,2.58051070316744,0.124019375476878,20.7266864010833,1.9903120820241e-95,2.26144395048823e-92,"S1pr4"
"ENSMUSG00000045339",3.35789714477268,2.57989659164684,0.993018968650995,2.58796324418457,0.00965452819319864,0.0319096787603487,"A930104D05Rik"
"ENSMUSG00000088855",64.7313783968486,2.57899221530057,0.300774150445252,8.54126663311176,1.32758485628501e-17,3.86778506144969e-16,"Gm24724"
"ENSMUSG00000118119",4.57936585659186,2.57715806307114,0.815007209259145,3.14985933118889,0.00163349092986831,0.00680180293447824,"Gm9937"
"ENSMUSG00000104011",4.61672171881238,2.57540856714849,0.824663148039061,3.11085632145524,0.00186545681321259,0.00765790892842171,"Gm32391"
"ENSMUSG00000114311",2.83113269009305,2.57505287683639,0.97703435810658,2.6253456242903,0.00865610514247772,0.0290762913821756,"Gm31452"
"ENSMUSG00000020140",93.0304020323127,2.57340756935454,0.245411257318589,10.4453544526149,1.53879473118889e-25,8.37727462390513e-24,"Lgr5"
"ENSMUSG00000025867",512.161711189324,2.56959611868069,0.355345910089774,7.20311123894472,5.88539191657509e-13,1.11752646618612e-11,"Cplx2"
"ENSMUSG00000087943",2.5857119563564,2.56896019114521,1.79649998193831,1.42441425932232,0.15432658888056,0.293575580046445,"Gm24245"
"ENSMUSG00000078816",201.963547374243,2.56700530370941,0.318096728260119,8.03845206989509,9.09804333648705e-16,2.27115790532306e-14,"Prkcg"
"ENSMUSG00000083595",13.1743990659917,2.55898618380025,0.678514698465328,3.7567147617665,0.000172158532959823,0.000916972630643258,"Gm9200"
"ENSMUSG00000082570",96.0293930481474,2.55415616366895,0.197694570439103,12.869125125784,6.7158527149832e-38,8.53980072851456e-36,"Gm15711"
"ENSMUSG00000103616",4.70568057112479,2.55226408448776,0.852894867620109,2.98074731248133,0.00287545951282076,0.0111963641852847,"1700018A14Rik"
"ENSMUSG00000053279",112.403273937357,2.55100562801634,0.800636075651745,3.17373361667207,0.00150491738569587,0.00632852257358709,"Aldh1a1"
"ENSMUSG00000073940",2709.63227858068,2.5491433325442,1.0433905903931,2.4335501545855,0.0149515638768038,0.0463468216520867,"Hbb-bt"
"ENSMUSG00000103168",132.827522251485,2.54362668231655,0.338568553045296,7.48334911653058,7.24520754216603e-14,1.51722916324444e-12,"Gm30948"
"ENSMUSG00000032946",8826.3980940409,2.54261203369139,0.151586504875314,16.7073713835844,1.15830087557634e-62,4.97546728541773e-60,"Rasgrp2"
"ENSMUSG00000065296",0.99641690833238,2.53831556779938,1.41852723229892,1.7823525063399,0.0746917652912694,0.171806180947847,"Gm26122"
"ENSMUSG00000096043",1.81206788615277,2.53629324869616,1.68430959276065,1.49989839133759,0.133640724762854,0.264778222990325,"Gm24968"
"ENSMUSG00000070100",1.91745598670893,2.52460640805747,1.18093316936297,2.12933845309293,0.0332262685527109,0.090177905473273,"Mir362"
"ENSMUSG00000115821",0.929744760429204,2.51540190607159,1.60057778151034,1.5653109364716,0.117510020039218,0.240936925073717,"6330576A10Rik"
"ENSMUSG00000023926",56.509370366992,2.51382222315299,1.02431586766982,2.44438488378478,0.0145099378226297,0.045176658704719,"Rhag"
"ENSMUSG00000081569",51.8427413859555,2.51259961930882,0.368696882667726,6.78768857821938,1.13944273000046e-11,1.86374303325625e-10,"Gm12490"
"ENSMUSG00000094377",407.021544568486,2.51189105650592,0.421323077718273,5.93817711115001,2.88208599305939e-09,3.4952568908446e-08,"Gm24407"
"ENSMUSG00000105756",1.63318169040341,2.50861916920736,1.85816068474582,1.34467335883234,0.178730741645077,0.325450114825461,"Gm44467"
"ENSMUSG00000083457",5.19678453649107,2.50583491528548,1.389528575184,1.79617386778461,0.0724668694098431,0.167905574346988,"Cyp4b1-ps2"
"ENSMUSG00000056602",4676.78493691589,2.50281106525639,0.260249175979623,9.57855507466265,9.84120436924172e-22,4.07807931173884e-20,"Fry"
"ENSMUSG00000111786",0.946038987574962,2.49965931869524,1.57795520867052,1.57777565865945,0.114617157750629,0.236701507908081,"Gm47319"
"ENSMUSG00000097945",11.2281712118568,2.49407434531748,0.475777175600252,5.22108767025975,1.7787530260602e-07,1.65617282148872e-06,"Gm17799"
"ENSMUSG00000114500",7.22357907035973,2.49379751236985,0.760379708113291,3.26652261477734,0.00108877111248142,0.00475626750526267,"Gm8983"
"ENSMUSG00000094785",1.28909348092862,2.49289523379428,1.42204064630013,1.74600862517839,0.0808094530935613,0.182229702419683,"Gm24661"
"ENSMUSG00000083461",4.83167313115799,2.49081136137492,0.769450399552695,3.22413421686062,0.00126354163541955,0.00542488140228946,"Gm12935"
"ENSMUSG00000055148",3276.48820406873,2.48735632008296,0.177732691498688,13.9386642895758,3.68777256182743e-44,6.46240860424117e-42,"Klf2"
"ENSMUSG00000114141",186.762543323514,2.48582976218919,0.139241907761117,17.7807802406493,9.95844355925876e-71,6.37756831795948e-68,"Gm34215"
"ENSMUSG00000115062",374.809434222997,2.48195780416189,0.236442112880204,10.4548118524653,1.39274930225249e-25,7.6175168747266e-24,"4930544F09Rik"
"ENSMUSG00000080380",0.94950754414663,2.48189983618441,1.5477195298028,1.59712389007546,0.110238093858741,0.229963575436706,"Gm22102"
"ENSMUSG00000030125",26.9259989908392,2.47822028453093,0.575524553712639,4.2886446262088,1.79766728830314e-05,0.000117825148671198,"Lrrc23"
"ENSMUSG00000086282",6.95003521941658,2.47678679231619,0.645605805222394,3.82088694426539,0.00013297260136174,0.000723797548719608,"Sox5os4"
"ENSMUSG00000116625",0.887704726505256,2.47402785671727,2.00385586174667,1.22964326115227,0.218830722456025,0.373931634999971,"Gm8134"
"ENSMUSG00000091149",11.6588051194238,2.47308024158523,0.52567383583118,4.68556750154909,2.79185263473794e-06,2.12391847415495e-05,"Gm17020"
"ENSMUSG00000091390",1.69828204003783,2.47216439539884,1.17004696072604,2.10432955090197,0.0353497100299912,0.0948809598709427,"Gm17168"
"ENSMUSG00000073400",204.779167969008,2.4710597127926,0.865271453850975,2.84426315214654,0.0044514266820865,0.0164129176199239,"Trim10"
"ENSMUSG00000074272",2094.69182275071,2.47096889758491,0.138578782467227,17.7586269252071,1.47806302278383e-70,9.29675247348479e-68,"Ceacam1"
"ENSMUSG00000106298",18.6430519002125,2.46965002676993,0.497989375508281,4.93916165231325,7.84591516988248e-07,6.55494947886079e-06,"Gm42958"
"ENSMUSG00000085732",554.180486014762,2.46626132820072,0.233424138463966,10.522739183548,6.78712052597415e-26,3.8250039405822e-24,"Gm4279"
"ENSMUSG00000117314",5.66225921933104,2.46380385242448,1.1564956187775,2.1217580184336,0.0338580637198318,0.0915751039241063,"C030013G03Rik"
"ENSMUSG00000095676",837.453158794773,2.45975943544821,0.60500975554099,4.04912385794122,5.14097330798917e-05,0.000306396789893913,"Gm25099"
"ENSMUSG00000091694",191.618241293829,2.45724150352789,1.03627189862723,2.36158242520114,0.0181971261910327,0.0547218796061424,"Apol11b"
"ENSMUSG00000088906",2.39248962978936,2.45666567629622,0.966689972793937,2.53097243703154,0.0113746786679084,0.0367934133266915,"Gm25438"
"ENSMUSG00000096472",567.377130986358,2.45664574329984,0.119365384868705,20.4971126762673,2.2845247739605e-93,2.36670047391797e-90,"Cdkn2d"
"ENSMUSG00000093138",1.77703631400697,2.43838695383176,1.2256738271148,1.98126687550155,0.0475613530211393,0.120513167215566,"Gm25998"
"ENSMUSG00000027863",5137.43172535925,2.4375181928723,0.157150615636289,15.4470803887309,7.89389373566944e-54,2.26054161830475e-51,"Cd2"
"ENSMUSG00000104373",2.09805277112568,2.43600029558462,1.27835899305273,1.89774571053106,0.0577295879174895,0.140496737042613,"Gm37511"
"ENSMUSG00000070225",0.850756954776731,2.42675536345083,2.30598596249877,1.04803559204325,0.294622208869781,0.453343150715141,"n-R5s33"
"ENSMUSG00000067586",1562.43007320372,2.41983058193443,0.353291955252249,6.82107403270427,9.03623562802324e-12,1.49148700808745e-10,"S1pr3"
"ENSMUSG00000109243",600.905104742216,2.41927940860005,0.16085405273452,14.9780460463525,1.02177081264873e-50,2.53449530520608e-48,"Gm45867"
"ENSMUSG00000030427",345.081260216592,2.41441267784039,0.166660261439575,14.4270305174827,3.49821061037839e-47,7.12239724447156e-45,"Lilra6"
"ENSMUSG00000079339",1203.46276708846,2.41390095709432,0.213571220297351,11.2557345214745,2.17010515732369e-29,1.61601720838081e-27,"Ifit1bl1"
"ENSMUSG00000104692",1.28407826577195,2.41158461547353,1.65166178326787,1.45404140230327,0.145934827907783,0.281627352804944,"Gm42773"
"ENSMUSG00000032908",807.971661155584,2.41041263761948,0.144768392764665,16.5810546886542,9.55372932636201e-62,3.86794262140746e-59,"Sgpp2"
